Party and Electorate Candidate Votes Recorded at each Voting Place
Te Tai Tonga 71,Party Vote Details
,,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Advance Voting Places
Banks Peninsula
Parklands,"Parklands Recreation Centre, 75 Queenspark Drive, Christchurch",0,0,0,4,0,10,9,0,0,0,0,0,0,0,0,1,0,24,0
Queenspark,"Queenspark School Hall, 222 Queenspark Drive",0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,7,0
,"Corner Stanmore & North Avon Road (previous Chemist), 72 North Avon Road",2,1,0,2,0,22,7,2,1,2,0,0,0,0,0,0,0,39,0
Shirley,"Kidsfirst Kindergartens, MacFarlane Park, 19 Acheson Avenue",1,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,10,0
,"Shirley Primary School, 11 Shirley Road",0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,10,1
,"The Palms Mall - Shop (beside Food Court), Corner Marshland & New Brighton Roads",2,3,0,2,0,26,1,2,1,0,0,2,0,0,0,0,0,39,1
South New Brighton,"South New Brighton School, 160 Estuary Road",0,0,0,1,0,12,2,0,1,2,0,0,0,0,0,0,0,18,0
Wainoni,"Ottawa Gardens Preschool, 49 Ottawa Road",0,0,0,1,0,11,3,0,0,1,0,0,0,0,0,1,0,17,0
Dunedin
Andersons Bay,"Edgar Centre, 116 Portsmouth Drive",0,0,0,1,0,6,2,1,0,1,0,0,0,0,0,0,0,11,0
Bradford,"Bradford School, 42a Bradford Street",0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,6,0
Broad Bay,"Broad Bay School, 4 Roebuck Rise",0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0
Brockville,"Brockville School, 263 Brockville Road",0,1,3,7,0,18,1,0,0,0,0,0,0,0,0,0,0,30,0
Dunedin,"All Saints Church Hall, 786 Cumberland Street",0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,1,0,8,0
,"Dunedin Hospital, Octagonal Room, 1st Floor, 201 Great King Street",0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,1,0,7,0
,"George Street Normal School Hall, 989 George Street",0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,2,0,9,0
,"Knox Church Hall, 453 George Street",0,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,7,0
,"Meridian Mall (ex Factorie Shop), 285 George Street",0,0,0,3,0,8,2,3,0,0,0,0,0,0,0,0,0,16,0
,"Scenic Hotel Southern Cross (off Princes Street), Cargill Room, 118 High Street",0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,7,0
,"The Salvation Army, McMillan Lounge, 575 Princes Street",0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,1,0,8,0
,"University of Otago, ISB Link East, 660 Cumberland Street",1,1,0,7,0,15,1,1,0,1,0,0,0,0,0,1,0,28,0
Halfway Bush,"Halfway Bush Community Hall, 54 Ashmore Street",0,0,1,2,0,9,0,1,0,0,0,0,0,0,0,0,0,13,0
Kaikorai,"Kaikorai Presbyterian Church Hall, 127 Taieri Road",0,0,0,2,0,5,1,1,0,0,0,0,0,0,0,0,0,9,0
Karitāne,"Karitāne Primary School, 179 Coast Road",0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,10,0
Long Beach,"McCurdy Grimman Hall, 22 Driver Street",0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0
Macandrew Bay,"Macandrew Bay School, 488 Portobello Road",1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,13,0
Mornington,"Mornington School Hall, 34 Elgin Road",0,0,1,6,0,13,1,1,0,0,0,0,0,0,0,0,0,22,0
North East Valley,"Dunedin North Intermediate School, Design Lobby, 34 North Road",0,0,0,5,0,8,2,1,0,0,0,0,0,0,0,1,0,17,2
,"North East Valley Normal School, 248 North Road",0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,13,0
Opoho,"Opoho School, 96 Signal Hill Road",1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0
Otakou,"Te Rūnanga o Ōtākou, Ōtākou Marae, 45 Tamatea Road",0,1,0,1,0,13,2,0,0,1,0,0,0,0,0,0,0,18,0
Pine Hill,"Pine Hill School, 11 Hislop Street",0,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0
,"Port Chalmers Town Hall, 1 Grey Street",1,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,9,0
Portobello,"Portobello School, 30 Harrington Point Road",0,1,0,4,0,6,1,1,0,0,0,0,0,0,0,0,0,13,0
Roslyn,"Roslyn Kindergarten, 69 Highgate",0,0,0,2,0,5,0,2,0,0,0,0,0,0,0,0,0,9,0
,"St John's Anglican Church Lounge, 373 Highgate",0,0,0,2,0,3,1,0,0,0,0,1,0,0,0,1,0,8,0
Sawyers Bay,"Sawyers Bay School, 99 Stevenson Avenue",1,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,14,0
Waikouaiti,"Waikouaiti Church Hall, 10 Kildare Street",0,1,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,9,0
Waitati,"Blueskin Bay Library, 28 Harvey Street",0,1,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,9,0
Wakari,"Wakari School Hall, 150 Helensburgh Road",0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,9,0
Warrington,"Warrington Primary School, 3 Ferguson Street",0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0
Waverley,"Grant's Braes School, 137 Belford Street",0,0,0,0,0,9,0,2,0,3,0,0,0,0,0,0,0,14,0
Hutt South
Alicetown,"Hutt Central School, 6 Railway Avenue",1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,6,0
,"Knox Presbyterian Church Hall, 574 High Street",0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,6,0
Eastbourne,"Muritai School, 166 Muritai Road",1,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0
Epuni,"Congregational Christian Church Hall of Samoa, 37 Mitchell Street",0,0,0,1,0,2,3,0,0,1,0,0,0,0,0,0,0,7,0
,"Dyer Street School, 9 Dyer Street",0,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,6,0
,"Epuni School Hall, 313 Waiwhetu Road",0,0,0,5,0,12,2,1,0,0,0,0,0,0,0,1,0,21,0
Gracefield,"Gracefield School, 20A Bell Road",0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,1,0,7,0
,"Hutt Intermediate School, 7 Kauri Street",2,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,8,0
,"Queensgate Shopping Centre, Ground Level, Shop 118 (next to Jackie E), Corner Queens Drive & Bunny Street",0,0,0,2,0,17,2,0,0,0,0,0,0,0,0,1,0,22,0
Moera,"Randwick School, 59 Randwick Road",1,0,0,3,0,13,3,0,0,0,0,0,0,0,0,0,0,20,0
Petone,"Petone Central School, 16 Britannia Street",0,1,2,7,0,22,2,3,0,1,0,1,0,0,0,1,0,40,0
,"Petone Working Men's Club, 47 Udy Street",0,0,0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,10,0
,"Wilford School, 100 William Street",0,0,0,4,0,19,3,3,0,0,0,0,0,0,0,2,0,31,0
Seaview,"Kokiri Marae, 7-9 Barnes Street",0,0,0,0,0,9,1,0,0,1,0,0,0,0,0,0,0,11,1
Waiwhetu,"St Paul's Parish Hall, 76 Waiwhetu Road",0,0,0,0,0,8,0,0,0,2,0,1,0,0,0,0,0,11,0
,"Waiwhetu Marae Meeting House, 21 Puketapu Grove",0,0,0,2,0,15,8,1,0,2,0,0,0,0,0,0,0,28,1
Waterloo,"Waterloo School, 26 Hardy Street",0,0,0,1,0,16,0,0,0,2,0,1,0,0,0,0,0,20,0
Ilam
Avonhead,"Avonhead Kindergarten, 49 Staveley Street",1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,6,0
,"Merrin School Hall, 41 Merrin Street",0,0,0,1,0,9,0,2,0,0,0,0,0,0,0,0,0,12,0
,"Russley School Hall, 75 Cutts Road",0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,11,0
Bishopdale,"Bishopdale School Hall, 465 Greers Road",0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,6,0
,"Breens Intermediate School Hall, 85 Breens Road",0,0,2,1,0,7,3,0,0,1,0,0,0,0,0,0,0,14,0
,"Cotswold School Hall, 50 Cotswold Avenue",1,0,0,1,0,10,0,0,1,2,1,0,0,0,0,0,0,16,1
,"Isleworth School Hall, 59a Farrington Avenue",0,4,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,11,0
,"St Margaret's Presbyterian Church, The Hub, 94 Farrington Avenue",0,0,0,0,0,7,3,1,0,0,0,0,0,0,0,0,0,11,0
,"Wairakei School Hall, 250 Wairakei Road",1,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,8,0
Burnside,"Burnside High School, J Block, 151 Greers Road (Memorial Avenue entrance)",0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0
,"St Timothy's Church Hall, 46 Kendal Avenue",0,0,0,1,0,11,1,1,0,0,0,0,0,0,0,2,0,16,0
,"The Village Presbyterian Church Hall, 365 Ilam Road",0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,5,1
,"Fendalton Community Centre, 170 Clyde Road",1,0,1,0,0,5,0,2,0,0,0,0,0,0,0,1,0,10,0
,"St Barnabas Church Hall, Corner Fendalton Road & Tui Street",1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,5,1
Harewood,"Harewood Playcentre, 719 Harewood Road",0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,1,0,8,0
,"Ilam School Hall, 66 Ilam Road",0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,6,0
,"Westburn School Hall, 257 Waimairi Road",1,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,7,0
,"Rangi Ruru Girls' School, Helen Kitson Function Centre, 59 Hewitts Road",1,1,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,10,0
Papanui,"St Paul's Anglican Church Parish Hall, 1 Harewood Road",1,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,6,0
,"Waimairi School Hall, 1 Tillman Avenue",2,0,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,9,0
Upper Riccarton,"Bush Inn Centre (Old Post Shop), Corner Riccarton & Waimairi Roads",2,0,0,3,0,9,1,1,0,0,0,0,0,0,0,0,0,16,0
Invercargill
Bluff,"Bluff School, 39 Bradshaw Street",0,3,1,1,0,37,1,2,0,6,0,0,0,0,0,1,0,52,0
,"St Teresa's School, 181 Foyle Street",0,2,1,0,0,19,2,0,0,2,0,0,0,0,0,0,0,26,1
Colac Bay,"Colac Bay Community Centre, 14 Manuka Street",2,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,11,0
Edendale,"Edendale School, 24 Salford Street",1,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,8,1
Invercargill,"Ascot Community School Hall, 580 Tay Street",0,0,0,3,0,7,3,1,0,0,0,0,0,0,0,1,0,15,0
,"Aurora College, 234 Regent Street",0,0,0,0,0,7,2,1,0,2,0,0,0,0,0,0,1,13,0
,"Clarendon Kindergarten, 30 Waiau Place",0,0,2,0,0,8,2,0,0,0,0,0,0,0,0,0,0,12,0
,"Donovan Primary School, 200 Drury Lane",0,0,1,1,0,5,1,1,0,0,0,0,0,0,0,1,0,10,0
,"Eastside Baptist Church, 2 Glengarry Crescent",0,3,2,0,0,9,2,0,0,1,0,0,0,0,0,0,0,17,1
,"Elles Road Bible Chapel, 198 Earn Street",0,0,0,0,0,17,0,2,0,2,0,0,0,0,0,2,0,23,0
,"Fernworth Primary School Hall, 288 Pomona Street",1,1,1,1,0,21,2,0,0,1,0,0,0,0,0,1,0,29,1
,"Gladstone Scout Hall, 100 Russel Street",0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,8,0
,"Holy Trinity Anglican Church Hall, 61 King Street",1,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,12,0
,"ILT Stadium Southland, 18 Surrey Park Road",1,0,1,1,0,9,2,1,1,1,0,0,0,0,0,1,0,18,0
,"Invercargill Public Library, 50 Dee Street",1,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,10,0
,"James Hargest College Junior Campus, 6 Layard Streeet",0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,1,0,7,0
,"Knox Presbyterian Church, 107 Pomona Street",1,2,0,2,0,12,3,0,0,0,0,0,0,0,0,0,0,20,0
,"Lindisfarne Kindergarten, 34 Mitchell Street",1,0,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0
,"Nga Hau E Wha Marae, 193 Conon Street",0,3,1,1,0,31,8,5,0,2,0,0,0,0,0,0,0,51,0
,"Shop 23 (next to Classic Motorcycle Mecca), 23 Tay Street",0,0,0,1,0,5,0,2,0,1,0,0,0,0,0,0,0,9,0
,"Southland Girls' High School Hall, 328 Tweed Street",0,1,1,1,0,13,2,3,0,2,0,1,0,0,0,0,0,24,0
,"St Andrew's Community Church, 353 Elles Road (carpark access at 141 Manse Street)",1,0,1,1,0,44,3,4,1,0,0,0,0,0,0,1,0,56,1
,"St David's on Regent, 60 Regent Street",1,0,1,1,0,9,1,1,0,2,0,1,0,0,0,0,0,17,0
,"St John's Girls' School, 349 Dee Street",0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,1,0,12,0
,"St Stephen's Presbyterian Church Hall, 290 North Road",1,0,0,0,0,13,3,2,0,1,0,0,0,0,0,0,0,20,0
,"Windsor Community Church, 19 Windsor Street",1,0,0,0,0,6,3,1,0,1,0,0,0,0,0,0,0,12,0
Makarewa,"Makarewa School, 56 Flora Road East",0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,9,0
Nightcaps,"Takitimu Primary School, 17 Evans Street",0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0
Oban,"Stewart Island Community Centre, 10 Ayr Street",0,2,0,2,0,6,0,2,0,0,0,0,0,0,1,0,0,13,0
Ohai,"Ohai Hall, 10 Richmond Street",0,0,1,1,0,7,1,2,0,1,0,1,0,0,0,0,0,14,0
Orepuki,"Orepuki and Districts Community Centre, 32 Oldham Street",1,0,0,1,0,4,1,3,0,1,0,0,0,0,0,0,0,11,0
Otatara,"Otatara Community Centre, 146 Dunns Road",1,0,0,1,0,13,0,4,0,1,0,0,0,0,0,0,0,20,1
Otautau,"Otautau School, 13 Elles Road",0,0,0,1,0,6,0,2,0,1,0,0,0,0,0,0,0,10,0
Riverton,"Riverton Primary School Hall, 7 Leader Street",4,3,0,1,0,17,2,5,0,0,0,0,0,0,0,0,0,32,0
Tisbury,"Tisbury School, 3 Boundary Road",0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,9,0
Tuatapere,"Waiau Area School, 47 Orawia Road",1,0,0,1,0,6,0,2,0,1,0,0,0,0,0,0,0,11,0
Woodend,"Woodend Hall, 8 Sommerville Street",0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,5,1
Woodlands,"Woodlands Full Primary School, 8 Woodlands-Morton Mains Road",1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,6,0
Wyndham,"Wyndham Primary School, 40 Florence Street",3,0,0,0,0,10,2,1,0,0,0,0,0,0,0,0,0,16,0
Kaikōura
,"Hurunui Library - RSA Room, 111 Carters Road",1,0,0,2,0,7,0,0,0,0,0,1,0,0,0,1,0,12,1
Blenheim,"Alzheimers Centre, 8 Wither Road",0,0,0,1,0,11,0,3,0,1,0,0,0,0,0,0,0,16,0
,"Blenheim Baptist Church Hall, 8 Beaver Road (corner Beaver Road & High Street)",1,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0,14,0
,"Bohally Intermediate School Hall, 37-49 McLauchlan Street",0,0,0,0,0,7,1,2,0,1,0,0,0,0,0,0,0,11,0
,"Bright Centre, 2 Dillons Point Road",0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,7,0
,"Market Street North Shop (next to Farmers), 19 Market Street",2,0,0,0,0,11,1,1,0,1,0,0,0,0,0,0,0,16,0
,"Marlborough Boys' College Pavilion, 6 Francis Street",0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,1,15,0
,"Marlborough District Council, 15 Seymour Street",0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,8,0
,"Mayfield School Hall, 79 Hutcheson Street",0,0,0,1,0,13,0,1,0,0,0,0,0,0,0,1,0,16,0
,"Redwoodtown School Hall, 90 Cleghorn Street",1,2,1,1,0,25,2,1,0,2,0,0,0,0,0,1,0,36,0
,"Springlands School Hall, Aston Street (off Murphys Road)",0,0,0,0,0,6,0,2,0,1,0,0,0,0,0,1,0,10,0
,"Stadium 2000 Programmes Room, 26 Redwood Street Entrance",1,0,1,0,0,22,1,1,0,1,0,0,0,0,0,1,0,28,0
,"St Marks Koru Room, 63 Main Street",0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,6,0
,"Whitney Street School Hall, 9 Whitney Street",1,0,0,3,0,4,1,0,1,1,0,0,0,0,0,0,0,11,0
,"Witherlea School Hall, 216 Upper Weld Street",2,0,1,0,0,3,4,3,0,0,0,0,0,0,0,0,0,13,0
Canvastown,"Canvastown School Te Hora Room, 5044 State Highway 6",0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,9,0
Culverden,"Amuri Area School Community Room, School Road",1,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0
Grovetown,"Grovetown School, 50-62 Vickerman Street",1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,8,0
Hanmer Springs,"Hanmer Springs School Korimako Room, 8 Cheltenham Street",1,0,0,3,0,7,0,1,0,0,0,0,0,0,0,0,0,12,1
Havelock,"Havelock School Hall, 47 Main Road",0,0,0,1,0,4,1,1,0,2,0,0,0,0,0,0,0,9,0
Kaikōura,"Kaikōura High School Library, Corner Rorrisons Road & Ludstone Road",0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,6,0
,"St John Kaikōura Ambulance Station, 116 Beach Road",0,0,0,0,0,18,1,1,0,0,0,0,0,0,0,1,0,21,1
,"Takahanga Bowling Club, Killarney Street",0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,1,0,8,0
Linkwater,"Linkwater School, 1357 Queen Charlotte Drive",1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,6,0
Picton,"Mariners Mall - Shop 17, 100 High Street",2,1,0,1,0,15,1,0,0,4,0,0,0,0,0,0,0,24,0
,"Picton School Hall, 31 York Street (between Buller Street & Broadway)",0,0,1,0,0,9,0,1,0,1,0,0,0,0,0,0,0,12,0
,"Queen Charlotte College Hall, 173 Waikawa Road",1,0,1,2,0,12,4,2,0,1,0,0,0,0,0,0,0,23,0
,"Waikawa Bay School, 282 Waikawa Road",0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,10,1
Renwick,"Renwick Anglican Community Church Hall, 54 High Street",2,1,0,1,0,17,2,3,0,0,0,0,0,0,0,1,0,27,1
Riversdale,"NMIT Marlborough Campus, Main Entrance, 85 Budge Street",0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,10,0
Seddon,"Seddon School Staff Room, 15 Redwood Street",0,0,0,1,0,2,0,2,0,0,0,1,0,0,0,0,0,6,0
Spring Creek,"Spring Creek School Studio (next to library), 52 Ferry Road",1,0,0,0,0,10,3,1,0,3,0,0,0,0,0,0,0,18,0
Tua Marina,"Tua Marina School Hall, Campbells Road",0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,6,0
Waiau,"Waiau School, 11 Montrose Street",1,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,8,2
Woodbourne,"RNZAF Community Centre, Caldwell Road",1,2,0,2,0,10,0,0,0,2,0,0,0,0,0,1,0,18,0
Nelson
Atawhai,"Clifton Terrace School Hall, 888 Atawhai Drive",1,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,7,0
Enner Glynn,"Enner Glynn School, 10 The Ridgeway",1,1,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,9,0
Hira,"Hira School, 800 Main Road",0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,5,1
,"Ranzau School, 111 Ranzau Road",0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,6,0
,"Auckland Point School, 111 Haven Road",0,0,0,2,0,4,1,4,0,1,0,0,0,0,0,0,0,12,0
,"Central School, 70 Nile Street",0,0,0,1,0,4,2,2,0,0,0,0,1,0,0,0,0,10,0
,"Corner Hardy & Collingwood Street, 286-290 Hardy St",1,1,1,2,0,12,2,0,0,0,1,1,0,0,0,0,0,21,0
,"Elma Turner Library, 27 Halifax Street",0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,8,0
,"Nelson Court House, 200 Bridge Street",1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0
,"Trafalgar Street Hall, 67 Trafalgar Street",0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,7,0
Nelson South,"Hampden Street School, 250 Hampden Street",2,1,1,1,0,10,1,0,0,0,0,0,0,0,0,0,0,16,0
,"Victory School Community Centre, 2 Totara Street",0,0,0,7,0,20,1,0,0,1,0,3,0,0,0,1,0,33,0
Richmond,"Garin College, 35 Champion Road",1,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,7,0
,"Richmond Library, 280 Queen Street",0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,6,0
,"Richmond Mall Carpark Entrance, Queen Street",0,2,0,0,1,16,0,0,0,1,1,0,0,0,0,0,0,21,0
,"Richmond Mall Central Site, Queen Street",1,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,10,0
,"Richmond School Community Hall, 14 Cambridge Street",0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,1,6,0
,"Upper Queen Street Shopping Area (next to The Warehouse), 186A Queen Street",0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,6,0
,"Waimea Intermediate School, 48 Salisbury Road",0,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,10,0
Stoke,"Birchwood School, 15 Durham Street",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0
,"Broadgreen Intermediate School, 193 Nayland Road",1,1,0,1,0,14,1,1,0,1,0,1,0,0,0,0,1,22,0
,"Elim Christian Centre, 625 Main Road",0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,8,0
,"Greenmeadows Community Centre, Corner Main Road & Songer Street",3,1,0,2,0,13,3,1,0,1,0,0,0,0,0,0,1,25,0
,"Tahunanui School, 69 Muritai Street",0,0,2,1,0,8,0,0,0,2,0,0,0,0,0,0,0,13,1
Ōhāriu
Crofton Downs,"Crofton Downs Primary School, Chartwell Drive",0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,8,0
,"Johnsonville School, 8 Morgan Street",1,0,0,1,0,8,0,0,0,1,0,0,0,0,0,0,0,11,0
,"Johnsonville Shopping Centre, Shop 12 (was Paper Plus), 16 Broderick Road",0,0,0,2,0,15,5,1,0,3,0,0,0,0,0,0,0,26,0
,"Johnsonville Shopping Centre, Shop 31 (beside Food Court), 16 Broderick Road",0,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,9,0
,"Onslow College, Burma Road",0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,7,0
,"West Park School, 97 Broderick Road",0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,6,0
Khandallah,"Cashmere Avenue School, 110 Cashmere Avenue",0,0,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0,10,0
,"Khandallah Presbyterian Church, 33 Ganges Road",1,0,0,0,0,2,2,1,0,1,0,0,0,0,0,1,0,8,0
,"Newlands School, 200 Newlands Road",0,0,0,1,0,8,2,1,0,1,0,0,0,0,0,1,0,14,0
,"Ngā Hau e Whā o Paparārangi, 30 Ladbrooke Drive",0,0,0,0,0,8,1,0,0,1,0,0,0,0,0,1,0,11,0
,"Rewa Rewa School, 18 Padnell Crescent",0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0
,"Ngaio Town Hall, 1 Ottawa Road",0,0,0,4,0,8,0,5,0,3,0,0,0,0,0,0,0,20,0
Paparangi,"Paparangi School, 59 Beazley Avenue",0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,7,0
Wadestown,"St Luke's Centre, 34 Pitt Street (corner Wadestown Road)",0,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,7,0
Rangitata
Arowhenua,"Arowhenua Māori School, 33 Huirapa Street",0,0,0,0,0,11,3,1,0,2,1,0,0,0,0,1,0,19,0
Ashburton,"Allenton School, 110 Harrison Street",1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,9,0
,"Ashburton Intermediate School, 144 Cass Street",0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,8,1
,"Ashburton Trust Event Centre, 211A Wills Street",2,0,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,11,0
,"Hampstead School, 55 Wellington Street",0,0,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,13,0
,"Tinwald War Memorial Hall, Corner Graham & McMurdo Streets",2,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,8,0
,"Walnut Ave Pavillion, 66 Walnut Avenue",0,0,0,0,0,7,1,3,0,1,0,0,0,0,0,1,1,14,0
Fairton,"Fairton School, 14 Fairfield Road",0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,7,0
,"Mt Hutt Memorial Hall, 160 Main Street",0,0,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,8,1
Mt Somers,"Mt Somers Springburn School, Ashburton Gorge Road",0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,6,0
Pleasant Point,"Pleasant Point Primary School, Victor Wilson Hall, 33 Halstead Road",0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,6,0
Rakaia,"Rakaia Community Centre, Corner Elizabeth Avenue & Mackie Street",1,0,0,0,0,9,3,1,0,0,0,0,0,0,0,0,0,14,1
,"St John Ambulance Rooms, 47 King Street",0,2,0,2,0,14,0,0,0,1,0,1,0,0,0,0,0,20,0
,"Temuka Primary School, 9 Hayhurst Street",1,1,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,0
Timaru,"Ara Institute of Canterbury Confucius Room, North Street Entrance, 65 North Street",0,1,1,0,0,7,0,3,0,1,0,0,0,0,0,0,0,13,0
,"Church Street Bible Chapel, 213 Church Street (corner Avenue Road)",1,0,0,0,0,9,0,1,0,1,0,0,0,0,0,0,0,12,0
,"Craighead Diocesan School Gymnasium, 1 Wrights Avenue",1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,6,0
,"Methodist Church Hall, Corner North Street & Woodlands Road",2,0,0,1,0,8,0,0,0,0,0,0,1,0,0,0,0,12,1
,"Oceanview Heights School, 241 Selwyn Street",0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0
,"South School, 44 Queen Street",0,0,0,1,0,13,0,1,0,0,0,0,0,0,0,1,0,16,1
